Acc_BBAN,Acc_IBAN,Account_Opened_Date,Balance,Customer_Id,Deposit_Type,Maturity_Amt,Principal_Amt,Status,Tenure
EYWR93791383389008,GB57IJWV97153579404451,29-06-1987,$21.11 ,153042,Fixed Deposit,$43.22 ,$864.33 ,Matured,5-years
LQGZ97542653433404,GB31UGNX43302856481053,24-10-1975,"$62,147.83 ",79152,Recurring Deposit,$0.85 ,$17.00 ,Loan against TD,1-year
JZZM65754010651120,GB89YOWU37729587138941,12/7/2005,"$9,922.94 ",23126,Fixed Deposit,$0.06 ,$1.12 ,Loan against TD,5-years
LZSZ20420892878431,GB53BOHB91083947789457,22-08-2015,$0.30 ,32591,Recurring Deposit,$14.18 ,$283.54 ,Pre-Matured,2-years
OSYE66164550870178,GB44VBFV57164237019147,25-10-1993,$7.84 ,32591,Recurring Deposit,$1.78 ,$35.69 ,Loan against TD,3-years
SXVI00382215444531,GB12CCWE10342324108616,16-07-1985,"$69,412.59 ",9987,Fixed Deposit,$46.94 ,$938.83 ,Pre-Matured,3-years
CTNE59492858462512,GB15KQLB70012679081085,22-04-2021,$2.94 ,9987,Fixed Deposit,$3.50 ,$69.93 ,Matured,2-years
BNUT22512869386257,GB25CGMQ65230077092845,30-12-2004,$26.39 ,65563,Recurring Deposit,$390.69 ,"$7,813.75 ",Matured,1-year
DBJZ00644423257223,GB68BLVO71760242377417,10/8/2015,$1.48 ,163930,Recurring Deposit,$0.16 ,$3.26 ,Matured,2-years
NTQT98775272110433,GB07UEUI61836591800990,7/1/2027,"$93,742.83 ",151880,Recurring Deposit,$355.64 ,"$7,112.72 ",Matured,3-years
EFKH03664329455888,GB61PXGI42842406725567,1/7/2003,$5.64 ,119299,Recurring Deposit,$107.66 ,"$2,153.24 ",Loan against TD,5-years
WXOK64141970555441,GB75CLYA33991593222566,9/12/2014,"$41,885.24 ",9655,Recurring Deposit,$42.80 ,$855.90 ,Loan against TD,4-years
OEYU18950221963193,GB30YZMH47973772252254,16-08-2022,$63.83 ,9655,Recurring Deposit,"$4,191.76 ","$83,835.12 ",Pre-Matured,4-years
RAIE68391467951669,GB21XSLT36362577165346,18-07-2003,"$91,607.49 ",151274,Fixed Deposit,$0.27 ,$5.36 ,Pre-Matured,1-year
ZWAS73671768913367,GB30INVR57148610477968,26-04-2024,$76.33 ,83170,Recurring Deposit,$150.65 ,"$3,013.03 ",Pre-Matured,1-year
VSCX79557067847462,GB12UMBN23160210680393,18-04-1999,"$3,130.24 ",83170,Fixed Deposit,$0.83 ,$16.51 ,Loan against TD,5-years
TGIQ10943397057956,GB35KSQC40326880118737,18-03-2004,$716.70 ,11188,Recurring Deposit,$0.32 ,$6.45 ,Matured,1-year
PWLG02463400434819,GB58JJEP18983762500064,23-05-2010,"$43,742.69 ",124564,Fixed Deposit,"$2,584.30 ","$51,685.92 ",Matured,1-year
KXNZ43424500570945,GB30DEDN86979769661514,16-11-2025,$8.14 ,124564,Recurring Deposit,$169.73 ,"$3,394.60 ",Loan against TD,3-years
TNPK89966716059498,GB03MWLD23321095272427,8/12/1974,$2.65 ,199105,Recurring Deposit,$0.03 ,$0.68 ,Loan against TD,4-years
QAME06816523405356,GB27NIEP71501481298450,30-03-2016,"$7,176.84 ",199105,Recurring Deposit,$1.24 ,$24.74 ,Pre-Matured,4-years
BVHH83900521833745,GB64SCLU93314074970385,30-06-2005,"$1,260.39 ",129203,Fixed Deposit,$7.60 ,$151.92 ,Loan against TD,2-years
BTAS32164978528893,GB46GGYD13771543960703,24-07-1984,$45.74 ,129203,Fixed Deposit,"$3,497.01 ","$69,940.28 ",Matured,5-years
LPDP58181545799593,GB32VXBS51273737768467,13-09-2014,$91.45 ,67065,Fixed Deposit,"$1,854.41 ","$37,088.27 ",Matured,3-years
IQXO74315796306200,GB02YABN49638700029573,24-04-2002,"$4,115.27 ",74157,Fixed Deposit,"$2,481.79 ","$49,635.78 ",Pre-Matured,5-years
DUDW59779116727262,GB10CFMD17199354543052,13-07-1983,"$5,271.18 ",123483,Fixed Deposit,$0.05 ,$1.01 ,Matured,1-year
WDVK88252981257580,GB42WANP61640257855891,3/12/2025,$422.98 ,123483,Fixed Deposit,"$1,202.85 ","$24,057.02 ",Loan against TD,2-years
FZQS83118178138967,GB92WZWE05112606940847,1/3/1973,"$5,808.99 ",79082,Recurring Deposit,$14.97 ,$299.45 ,Loan against TD,3-years
XLMY08030565077051,GB92ZEDO82119927775481,30-05-1987,$23.57 ,79082,Fixed Deposit,$0.09 ,$1.70 ,Loan against TD,4-years
UPGQ48955750109020,GB24ZZYC21169524317309,25-04-1994,"$6,981.52 ",17273,Fixed Deposit,$0.07 ,$1.48 ,Loan against TD,5-years
FDMZ29004879545504,GB47XFPX93314595311408,18-01-1993,$1.07 ,54710,Recurring Deposit,"$2,192.08 ","$43,841.61 ",Pre-Matured,4-years
QTCQ57913744214175,GB19AMQO17394484824479,4/8/1971,$1.62 ,54710,Fixed Deposit,$4.89 ,$97.74 ,Matured,5-years
BVMY51389171622001,GB53RAVR97011822772972,6/12/2014,"$6,679.65 ",125959,Fixed Deposit,"$3,740.02 ","$74,800.38 ",Loan against TD,5-years
EWWM00267141879180,GB72ETZD28461581419682,3/8/2023,$5.92 ,125959,Recurring Deposit,"$1,804.34 ","$36,086.86 ",Matured,1-year
PAOJ34484459653480,GB26FZJI45133185849606,22-01-1988,$4.69 ,171583,Recurring Deposit,$0.14 ,$2.89 ,Loan against TD,2-years
EXGQ77312874306969,GB44YXXD60484890414656,8/12/2003,$456.83 ,83383,Fixed Deposit,$13.46 ,$269.11 ,Matured,5-years
MMSA02757493551277,GB49DKDL89458663685050,13-01-2026,$537.99 ,83383,Recurring Deposit,$0.69 ,$13.80 ,Matured,5-years
PISU87076301965306,GB80ENRF13606188805387,14-08-1976,"$97,826.91 ",68569,Recurring Deposit,"$1,634.48 ","$32,689.60 ",Pre-Matured,5-years
ZUKL03933072986655,GB80MDSK99799811771475,22-05-1986,$3.98 ,68569,Recurring Deposit,$13.65 ,$273.06 ,Loan against TD,3-years
VNCL08252103447696,GB74CPJV44876286257168,9/3/1979,"$95,682.19 ",77900,Fixed Deposit,$45.80 ,$916.04 ,Matured,5-years
QQJR02561365085811,GB86QONY82992563282835,14-02-2005,$41.08 ,77900,Recurring Deposit,$0.81 ,$16.14 ,Pre-Matured,5-years
FXCP46285786801072,GB49DCHD26979683784033,18-04-2010,"$95,238.59 ",161555,Fixed Deposit,$267.10 ,"$5,341.95 ",Loan against TD,4-years
WBXI17517392648173,GB90ILRN57845036815810,22-01-1971,"$43,709.19 ",161555,Recurring Deposit,"$3,231.76 ","$64,635.17 ",Loan against TD,2-years
PBWW08847842248277,GB68UIQP92054264077650,19-11-1970,"$6,942.52 ",164590,Recurring Deposit,$3.55 ,$71.08 ,Pre-Matured,4-years
NMFW48443140575765,GB04JCBN58646998103554,28-01-1970,$6.98 ,164590,Recurring Deposit,$40.31 ,$806.27 ,Pre-Matured,3-years
MPKF02201898629587,GB35KLMH84645819741645,27-11-2022,$95.81 ,86155,Recurring Deposit,$259.07 ,"$5,181.41 ",Pre-Matured,2-years
HWGJ74138510885743,GB62KASL19196440826272,26-02-2023,"$56,170.60 ",162534,Recurring Deposit,$4.85 ,$96.93 ,Loan against TD,1-year
NNVJ84610668990638,GB71WKCZ80690531377237,27-07-2014,"$89,508.48 ",162534,Recurring Deposit,$0.10 ,$1.95 ,Pre-Matured,5-years
OJLL47819757723635,GB11HQIW14876135796740,25-04-2022,$987.14 ,116060,Fixed Deposit,$23.83 ,$476.59 ,Loan against TD,3-years
BETQ12734488421156,GB90QAPA56649689552640,25-08-1985,$78.38 ,116060,Fixed Deposit,$0.06 ,$1.17 ,Matured,1-year
CMYY17599552251219,GB50KPYU16287793490468,2/10/1985,"$85,587.22 ",102139,Recurring Deposit,"$1,960.89 ","$39,217.79 ",Matured,1-year
IKZO86367535988218,GB48NQRZ06488545918691,8/3/1992,"$8,482.65 ",151417,Fixed Deposit,"$4,005.15 ","$80,102.99 ",Matured,2-years
TFQJ94314646886221,GB35AXOI68930642357943,15-03-2020,$392.27 ,151417,Fixed Deposit,"$4,626.77 ","$92,535.34 ",Loan against TD,1-year
SGTP77906337679549,GB49PZDQ21104765516097,30-01-2012,"$63,905.47 ",23202,Recurring Deposit,$2.73 ,$54.59 ,Loan against TD,2-years
VSEL42881991431659,GB64AVOW16620735896039,7/3/1997,$6.74 ,23202,Fixed Deposit,$0.17 ,$3.31 ,Matured,5-years
VVGZ98638804172326,GB04JPTR55577917850033,17-03-2026,$3.43 ,181445,Recurring Deposit,$0.37 ,$7.33 ,Matured,2-years
GFOU11230306537668,GB97HXWX46206156573313,19-06-1972,$871.63 ,181445,Fixed Deposit,$0.31 ,$6.13 ,Loan against TD,4-years
UUYE64962622479039,GB28BHEQ09452893683508,19-06-1989,$4.70 ,28241,Recurring Deposit,$0.23 ,$4.51 ,Pre-Matured,2-years
CIFT65554051157893,GB95LTKR63757405491229,6/4/1984,"$10,061.78 ",28241,Recurring Deposit,$15.39 ,$307.88 ,Matured,1-year
IZJF53367506133865,GB72CQLT11390623795113,29-04-1983,$59.48 ,22422,Recurring Deposit,$0.32 ,$6.30 ,Loan against TD,5-years
FANM94012371273875,GB93QFRC15828402749333,20-01-2020,"$48,848.94 ",22422,Recurring Deposit,$0.42 ,$8.40 ,Loan against TD,3-years
MPNM90534843814469,GB76EORC13131015168399,20-10-2013,"$5,712.45 ",84535,Recurring Deposit,$1.09 ,$21.76 ,Matured,4-years
KCHZ38292641490121,GB47EENY90148621552593,16-03-2012,$847.32 ,35640,Recurring Deposit,"$4,624.97 ","$92,499.36 ",Loan against TD,3-years
VWPP63167533215594,GB40QSIW48252420113654,3/12/2018,"$73,993.58 ",118079,Recurring Deposit,$4.65 ,$93.00 ,Matured,1-year
RCQI71653763686694,GB66UPAN91553767887005,7/1/2024,$777.67 ,118079,Fixed Deposit,$4.78 ,$95.59 ,Loan against TD,5-years
JMIQ03245943543123,GB47QUPY65433751912251,20-02-1997,$1.00 ,117884,Recurring Deposit,$0.48 ,$9.58 ,Pre-Matured,2-years
GLUD41986610534634,GB25XMMC71048366647743,16-05-2020,$3.66 ,12385,Fixed Deposit,"$2,415.06 ","$48,301.28 ",Matured,1-year
IRAV87052183961797,GB82RNBY98762859388619,11/11/2019,"$44,768.02 ",174917,Recurring Deposit,$748.66 ,"$14,973.22 ",Pre-Matured,3-years
AZNQ13361148180381,GB94HFRR76816635558563,26-04-1987,$0.68 ,99280,Fixed Deposit,$2.62 ,$52.38 ,Loan against TD,3-years
QPJX78224939765172,GB51IIEX03351304757826,16-01-2024,"$8,066.53 ",185515,Recurring Deposit,$40.64 ,$812.88 ,Loan against TD,2-years
NQNA85232225241845,GB69NEZL62189396738859,18-03-1988,"$3,935.40 ",185515,Recurring Deposit,"$2,283.02 ","$45,660.41 ",Matured,4-years
LZGQ42938818840354,GB87KSOI87065837002393,1/5/2025,"$90,068.05 ",28418,Recurring Deposit,$2.79 ,$55.80 ,Pre-Matured,4-years
LQAB73380288025750,GB40YEET24434153059423,19-12-2008,"$12,972.62 ",28418,Recurring Deposit,$48.65 ,$972.98 ,Matured,5-years
TOUK06480431374889,GB45LOQO97521412280925,15-04-1975,$9.80 ,48870,Recurring Deposit,$3.35 ,$67.01 ,Loan against TD,2-years
WRVS62645168028494,GB53VCZT99752351795073,7/3/2023,"$6,112.85 ",48870,Fixed Deposit,$0.09 ,$1.86 ,Pre-Matured,2-years
EANY12740260465238,GB32ZQWS13939860913569,23-09-1989,$7.58 ,118397,Fixed Deposit,$220.50 ,"$4,410.03 ",Pre-Matured,3-years
IDGK31155271728030,GB65ZRUZ49470903481558,10/3/1999,$4.68 ,182490,Recurring Deposit,"$3,527.92 ","$70,558.48 ",Loan against TD,3-years
QQEH62451540656430,GB14HKIG97849737436948,21-12-2018,$30.80 ,13773,Fixed Deposit,$808.75 ,"$16,174.91 ",Pre-Matured,1-year
RUQS88871974750301,GB95CTJN29965641397384,19-09-2013,$33.03 ,13773,Fixed Deposit,"$2,861.72 ","$57,234.48 ",Pre-Matured,5-years
CSBX36224683031052,GB09CVZA70727449332950,26-01-2015,"$5,609.72 ",53940,Recurring Deposit,$0.96 ,$19.19 ,Loan against TD,4-years
SVXX71687041994032,GB91OGGW46171317175290,20-03-1992,$891.64 ,53940,Recurring Deposit,$1.04 ,$20.73 ,Pre-Matured,5-years
FXZN61339046834790,GB58FMVS70594741835407,7/6/2008,$977.04 ,117489,Fixed Deposit,$0.36 ,$7.20 ,Loan against TD,5-years
DOLL92411807150494,GB40FALX51629701098757,18-11-2018,$966.78 ,117489,Recurring Deposit,$0.19 ,$3.76 ,Loan against TD,4-years
SCTE12480126357025,GB57PTJH27968044317524,5/12/1974,$143.86 ,165652,Recurring Deposit,$0.41 ,$8.24 ,Matured,3-years
UOAP45798998901485,GB93IRMC44512143054436,21-04-1973,$80.82 ,165652,Recurring Deposit,$0.31 ,$6.16 ,Loan against TD,2-years
QQCS54963815733801,GB91WMLV83575953980692,7/12/1975,"$33,819.40 ",67209,Fixed Deposit,"$3,870.57 ","$77,411.40 ",Loan against TD,5-years
SLPF40120874921792,GB48BRMJ86608097956274,16-10-1974,$43.36 ,16126,Fixed Deposit,$21.43 ,$428.65 ,Pre-Matured,4-years
PIGL40113148020786,GB58NMAN11726652126148,3/3/1989,"$9,393.35 ",189502,Fixed Deposit,$0.23 ,$4.65 ,Pre-Matured,3-years
UKMH86703056893722,GB21ZGRJ71220003603945,10/2/1982,$781.01 ,82484,Fixed Deposit,$100.44 ,"$2,008.81 ",Matured,3-years
XFXV06293862105256,GB75DDUW40346227006205,23-07-2007,$10.37 ,129574,Recurring Deposit,$742.26 ,"$14,845.28 ",Loan against TD,5-years
EGIU80496190890407,GB05QHSN66712271874723,6/11/1993,$75.68 ,129574,Fixed Deposit,$0.14 ,$2.75 ,Loan against TD,4-years
ODGU67368491053153,GB78WMMX29502973345588,8/6/2009,"$7,235.90 ",198042,Recurring Deposit,$153.39 ,"$3,067.83 ",Pre-Matured,2-years
CZHI18770434541822,GB13MJFD47332404988255,23-05-2012,$330.09 ,198042,Fixed Deposit,$427.84 ,"$8,556.89 ",Matured,4-years
ORAH82514525014475,GB12ZSIJ76613757693593,26-07-1978,$8.90 ,26663,Recurring Deposit,$126.39 ,"$2,527.83 ",Pre-Matured,2-years
LOCE43862872953599,GB48ONPJ75895116701722,20-02-2015,"$9,661.24 ",26663,Recurring Deposit,$0.08 ,$1.55 ,Matured,3-years
RYOE22428287394558,GB30CNKV61493508920847,9/11/1976,$76.89 ,102980,Fixed Deposit,$980.48 ,"$19,609.59 ",Matured,4-years
IXCZ93824651960996,GB40NAHE20211869275554,17-12-1999,$6.51 ,102980,Recurring Deposit,$16.12 ,$322.48 ,Matured,3-years
YAWR40128330251893,GB04WERR19909810183406,13-12-1978,"$11,391.85 ",146740,Fixed Deposit,$4.00 ,$79.95 ,Loan against TD,1-year
DRUM48068272688931,GB19HOML19794082596214,6/9/1977,$488.69 ,146740,Recurring Deposit,$309.85 ,"$6,197.06 ",Loan against TD,2-years
VYKZ12334767870863,GB35ZXKN70332113538541,22-10-2004,"$16,135.52 ",18087,Recurring Deposit,$146.50 ,"$2,929.92 ",Loan against TD,5-years
SSUH05093730811547,GB66UJGA50064152428437,11/4/2012,"$4,930.43 ",18087,Fixed Deposit,$27.63 ,$552.67 ,Pre-Matured,3-years
RKDW15944926522496,GB22MDCC34166303263403,25-02-1983,"$3,826.77 ",61192,Recurring Deposit,$27.18 ,$543.66 ,Loan against TD,2-years
VFTK05537451228197,GB59YNII35543177813803,13-08-2002,"$30,890.44 ",132515,Recurring Deposit,$290.32 ,"$5,806.49 ",Loan against TD,2-years
TJOW45932009404277,GB78UBAK85060023290091,13-06-1993,"$2,060.88 ",72669,Fixed Deposit,$282.56 ,"$5,651.23 ",Loan against TD,1-year
QDCE60472120044602,GB13CKPW59995421857162,16-06-1976,"$4,498.92 ",185822,Fixed Deposit,$3.84 ,$76.71 ,Matured,1-year
WUXR90981219963696,GB12UTPZ86476285058910,11/3/1993,"$3,416.11 ",185822,Fixed Deposit,$3.93 ,$78.64 ,Loan against TD,1-year
AJRD94269790003294,GB49IWBG38421889206800,16-07-2005,$69.64 ,146470,Fixed Deposit,$3.69 ,$73.77 ,Loan against TD,4-years
VYGZ52222455268568,GB54BXDS32182085093140,4/5/1997,"$9,585.99 ",139703,Fixed Deposit,$3.23 ,$64.57 ,Loan against TD,5-years
OYWG92891230888146,GB91HLKF75346141925499,23-12-1979,$3.74 ,47966,Fixed Deposit,$235.49 ,"$4,709.86 ",Loan against TD,5-years
JHTY62127395453229,GB69VWZT74019995346568,16-11-1981,$73.05 ,182723,Recurring Deposit,$324.12 ,"$6,482.36 ",Pre-Matured,3-years
FKUY86777961563794,GB49XQNB25130986266453,29-06-2005,$5.97 ,182723,Recurring Deposit,"$3,922.43 ","$78,448.69 ",Loan against TD,3-years
CHQU26981106226003,GB85UBKU23169228970307,12/4/2002,$855.14 ,186124,Recurring Deposit,$2.47 ,$49.37 ,Pre-Matured,2-years
VVLP26592801297633,GB93JHTL00951893695419,10/6/2022,$1.82 ,186124,Recurring Deposit,$0.08 ,$1.68 ,Loan against TD,3-years
DMZU18066971784699,GB53KUZF88799809688676,5/1/1980,$4.22 ,64671,Fixed Deposit,$4.66 ,$93.27 ,Pre-Matured,2-years
NXIG09473160692340,GB51LDAC01746700056682,12/12/2007,"$44,688.48 ",64671,Fixed Deposit,$9.43 ,$188.57 ,Pre-Matured,1-year
FKPR28034873421888,GB59EJGD25107705789819,3/1/2011,$88.77 ,91001,Recurring Deposit,$88.89 ,"$1,777.70 ",Loan against TD,5-years
HATJ94746445246371,GB06DBXZ31002937095898,9/12/2023,$0.36 ,189531,Recurring Deposit,"$4,199.58 ","$83,991.56 ",Loan against TD,4-years
KZFO35911976368333,GB33ZCJP91989802395106,12/6/2011,$857.28 ,189531,Recurring Deposit,$467.79 ,"$9,355.80 ",Matured,4-years
NYDD99244999583439,GB88UZTI17942185158062,29-04-2009,"$3,593.62 ",192834,Fixed Deposit,$1.57 ,$31.37 ,Pre-Matured,2-years
ZPWS03587241069768,GB71DVYE58258901880026,26-03-1986,"$4,831.31 ",127759,Recurring Deposit,$4.49 ,$89.85 ,Loan against TD,3-years
CGLJ09956887705090,GB92CNYF58883556256569,11/10/2001,$544.70 ,19290,Recurring Deposit,"$1,280.95 ","$25,619.06 ",Loan against TD,5-years
HXYJ66897984160964,GB37MFKD21019018580232,3/1/2002,"$2,184.51 ",162237,Fixed Deposit,$481.48 ,"$9,629.51 ",Matured,3-years
SGPX33733192703631,GB12MWDF56231976837613,1/10/1972,"$4,987.36 ",65555,Recurring Deposit,$781.74 ,"$15,634.74 ",Matured,1-year
IMXK97334771381171,GB73WKFV95971802128261,23-07-1980,"$1,554.81 ",35135,Recurring Deposit,$28.12 ,$562.37 ,Pre-Matured,4-years
AZFL66746966938725,GB22ZVUW18641019313171,6/7/1992,$3.23 ,170244,Recurring Deposit,$30.70 ,$614.09 ,Matured,2-years
FWPJ82459943164551,GB76WJVC73545183623686,8/2/1975,$86.96 ,170244,Recurring Deposit,$10.93 ,$218.50 ,Pre-Matured,4-years
NXBV54386939907060,GB67MQJY79473091108439,23-06-1993,"$23,502.18 ",85206,Fixed Deposit,$0.32 ,$6.43 ,Loan against TD,1-year
GYRJ92204311381085,GB39ZLTI17085268090401,11/6/1993,$284.92 ,85206,Fixed Deposit,$1.27 ,$25.35 ,Loan against TD,2-years
EQST52070043786615,GB10GTRH85836438879259,28-05-2022,$92.65 ,159912,Recurring Deposit,$813.04 ,"$16,260.79 ",Pre-Matured,4-years
MIVD55528042599326,GB67QJWQ72345511538638,20-02-1987,$420.30 ,38929,Fixed Deposit,$0.27 ,$5.32 ,Pre-Matured,1-year
ZFNW01259156272253,GB08ASUC87216479281496,28-05-2005,"$80,043.02 ",38929,Recurring Deposit,$35.66 ,$713.28 ,Matured,4-years
ZGZM00723400235124,GB55LSUH85970230032625,28-11-1983,$48.63 ,102446,Recurring Deposit,$0.41 ,$8.26 ,Loan against TD,2-years
LSTP85189645203463,GB49NFDT07422591799182,1/12/2017,"$66,149.11 ",128521,Fixed Deposit,$28.98 ,$579.52 ,Pre-Matured,1-year
AMFQ98902710839375,GB38TRRY69199504203530,11/11/2004,$61.69 ,128521,Fixed Deposit,"$2,677.23 ","$53,544.55 ",Matured,3-years
NZYB77195908179414,GB92ZRXD46338685689098,2/3/1987,$496.86 ,98981,Fixed Deposit,$397.53 ,"$7,950.58 ",Loan against TD,1-year
IZNL35581089891659,GB60ITNT73345031330995,8/7/1978,$6.91 ,98981,Recurring Deposit,"$1,237.14 ","$24,742.87 ",Loan against TD,2-years
FHEI50837537274734,GB25NGDZ33471983143711,10/5/1988,$265.05 ,125075,Recurring Deposit,$0.18 ,$3.55 ,Loan against TD,2-years
OHNR55619076216969,GB32BSZT78328217189794,12/4/2013,$65.35 ,156456,Fixed Deposit,$29.23 ,$584.65 ,Matured,5-years
ZXAN97517125463936,GB75QSOU63497983252116,27-07-1979,$9.91 ,156456,Recurring Deposit,$47.76 ,$955.19 ,Matured,3-years
AWHB07876444118268,GB68LYPQ14869367445770,8/9/1984,$79.77 ,71358,Fixed Deposit,$4.31 ,$86.20 ,Loan against TD,5-years
PSXR11609430642927,GB12KBJA00734689683006,8/9/2021,$398.08 ,71358,Fixed Deposit,$17.25 ,$345.05 ,Pre-Matured,1-year
BEDK90521332394063,GB55PJGF69932920278597,11/11/1971,$97.73 ,40174,Fixed Deposit,$195.26 ,"$3,905.29 ",Matured,4-years
DYKI90066569478177,GB67CUQB81284315157503,3/6/2015,$8.20 ,121466,Recurring Deposit,$457.53 ,"$9,150.53 ",Loan against TD,5-years
MSGT53434837521650,GB20YSKG77452572038750,31-10-2014,$46.08 ,121876,Recurring Deposit,"$1,584.70 ","$31,694.09 ",Pre-Matured,1-year
ZNBM10379185478071,GB18MWIZ52751663611863,15-02-1995,"$14,833.66 ",121876,Fixed Deposit,"$1,784.68 ","$35,693.67 ",Pre-Matured,5-years
NDOD20079276837475,GB85PGYF52091038549686,8/8/2008,"$8,075.65 ",52726,Fixed Deposit,$0.29 ,$5.80 ,Matured,5-years
SHKL43094067576836,GB88QIBR65191065300564,9/1/1978,"$8,961.81 ",52726,Recurring Deposit,$0.39 ,$7.79 ,Pre-Matured,1-year
OQNG55892257664395,GB53VLVF50657750819172,19-08-1980,$1.74 ,122837,Recurring Deposit,$9.76 ,$195.13 ,Matured,2-years
WCBR89067986503613,GB77HZTL13436544155218,2/12/2024,"$42,375.50 ",184796,Recurring Deposit,$45.45 ,$908.94 ,Matured,2-years
ZGUA32374500095020,GB40UOWU07196662627192,19-03-1974,"$2,809.39 ",184796,Recurring Deposit,$0.01 ,$0.13 ,Matured,3-years
BJSP85793869011664,GB05YDVB39801051236972,21-11-2017,$4.73 ,30754,Recurring Deposit,$3.73 ,$74.65 ,Loan against TD,5-years
NFMZ79636206775548,GB55OCXA32223677828128,2/8/1998,"$5,246.07 ",30754,Fixed Deposit,$34.01 ,$680.27 ,Matured,1-year
JIZS35279518125886,GB48UHTT96061387917745,12/12/1975,$790.02 ,107538,Fixed Deposit,$0.21 ,$4.21 ,Loan against TD,1-year
VVCT02205143456713,GB03WBIJ57032233900380,6/7/2007,$0.52 ,160988,Recurring Deposit,$0.45 ,$9.02 ,Loan against TD,3-years
IJOW40874493755796,GB75PWQM22483438752046,30-04-2018,$80.74 ,21223,Fixed Deposit,$0.17 ,$3.41 ,Pre-Matured,3-years
JXCQ64547708642713,GB52WBYP60399353727508,14-05-2026,$8.39 ,171354,Fixed Deposit,$0.25 ,$4.90 ,Loan against TD,3-years
YHPO56688831297958,GB25IHNJ84283263145478,15-12-2007,$0.44 ,142582,Recurring Deposit,$0.22 ,$4.32 ,Matured,5-years
DYNU18220465284160,GB88BNHR53341225724933,17-04-2022,$0.46 ,63064,Recurring Deposit,$193.02 ,"$3,860.49 ",Pre-Matured,3-years
RBMS38275566111803,GB74WRZI87443818724176,5/5/1981,"$4,185.72 ",63064,Fixed Deposit,$706.08 ,"$14,121.63 ",Matured,2-years
OEYO90353280492232,GB94VIIU27377950439377,24-05-2010,$49.22 ,26725,Recurring Deposit,"$3,395.93 ","$67,918.60 ",Loan against TD,2-years
ZLBG00768046232629,GB09FMUF27932833687765,21-06-2011,$32.92 ,5445,Fixed Deposit,$2.57 ,$51.31 ,Pre-Matured,1-year
YIOW10059588369036,GB13FMWB05583829715793,10/9/1978,"$3,312.17 ",28814,Recurring Deposit,$0.01 ,$0.20 ,Matured,3-years
HNNU24801108026268,GB78LXEA68031794111011,12/11/2003,$785.92 ,28814,Recurring Deposit,$0.27 ,$5.32 ,Loan against TD,4-years
CULG56333600792721,GB20QDKA82407604557055,31-07-2015,"$6,394.22 ",182245,Recurring Deposit,$49.23 ,$984.65 ,Pre-Matured,4-years
KFOX40074908322553,GB77AYPJ37727784070698,4/11/1999,"$7,026.31 ",182245,Fixed Deposit,$197.69 ,"$3,953.71 ",Loan against TD,3-years
SUDA37331004131144,GB46QJFS38504367690787,21-02-2001,$530.75 ,169620,Fixed Deposit,$20.35 ,$407.04 ,Loan against TD,5-years
ZQXW56878579133619,GB43SJPW51947679579882,4/4/2026,$977.84 ,7285,Recurring Deposit,$73.21 ,"$1,464.24 ",Pre-Matured,3-years
TBGB59677612900157,GB57WXJJ40519704851600,20-03-1990,$0.52 ,176901,Fixed Deposit,"$1,881.44 ","$37,628.71 ",Pre-Matured,3-years
KZDT52036266932034,GB23HSND95706136383877,23-03-2001,$5.34 ,176901,Fixed Deposit,$4.92 ,$98.48 ,Matured,3-years
HQCA52192287273650,GB53WRSG88419553881522,31-10-1989,$195.40 ,177065,Fixed Deposit,$11.82 ,$236.33 ,Loan against TD,4-years
IGBU41587575517480,GB68LMXC26419846887679,30-05-1975,$869.40 ,21910,Fixed Deposit,$0.44 ,$8.85 ,Loan against TD,5-years
PTEK54172588765660,GB91LANJ55544926649862,23-09-2022,"$4,887.27 ",21910,Recurring Deposit,$27.83 ,$556.69 ,Matured,4-years
TYYK68805745354339,GB27BJSH02003975805775,11/8/2018,$88.19 ,165292,Recurring Deposit,$367.42 ,"$7,348.39 ",Loan against TD,1-year
YRNO04713051017472,GB20ZXNB23739147416857,3/7/2002,"$7,980.97 ",34509,Fixed Deposit,$0.49 ,$9.71 ,Pre-Matured,1-year
APTU65431094829097,GB45SSVA88521946741628,20-12-2005,$565.84 ,180482,Recurring Deposit,$0.46 ,$9.26 ,Matured,5-years
MSFT07249607549664,GB55XDHS61144479444450,27-08-2017,"$26,295.05 ",4274,Recurring Deposit,$0.33 ,$6.61 ,Pre-Matured,4-years
TLND09855143386172,GB84DZCU37698019258289,11/11/1994,"$6,261.97 ",4274,Recurring Deposit,$208.36 ,"$4,167.14 ",Matured,1-year
BPMR66526273148004,GB14OEEM51521901291016,23-06-1976,"$26,322.43 ",194892,Recurring Deposit,$2.71 ,$54.17 ,Pre-Matured,5-years
GLLR66799591370727,GB56LFGT12559456106725,2/5/1979,"$4,073.27 ",182428,Fixed Deposit,$175.47 ,"$3,509.47 ",Loan against TD,5-years
