Acc_BBAN,Acc_IBAN,Acc_Open_Dt,Balance,Cust_ID,Expense,Expense_Category,browser,device,dr_cr,login_time,logout_time,txn_Dt,txn_ID,txn_amount,txn_code,txn_remarks,txn_time,txn_type
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10319.33,100002,Y,Personal Care,OPERA,MOBILE,Dr,16:37:01,19:26:10,2/21/2021,68279585,769.76,4,Away across protect protect financial never. Visit everyone key political program company. Late majority quite citizen company training thousand.,18:50:59,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9549.57,100002,Y,Online Shopping,IE,MOBILE,Dr,17:38:56,21:55:24,2/21/2021,86689106,769.76,5,"Where officer into economy dream dark kind. Old song with education author between hair. Line move model tonight answer significant simple.
Black forget seem six professor few set.",19:51:38,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10907.32,100002,N,Credited,SAFARI,MOBILE,Cr,10:25:19,17:50:49,2/25/2021,96370414,1357.75,7,Pull brother admit simple particularly within. Tonight its in reason. Cost media hard career cost day.,14:14:20,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,12265.07,100002,N,Credited,EDGE,MOBILE,Cr,18:03:06,24:54:29,2/25/2021,20098780,1357.75,5,"Research night since themselves figure.
Raise design include guess group again model. Adult focus travel part cost.",21:10:12,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11518.83,100002,Y,Household Consumables,FF,POS,Dr,3:26:17,6:26:16,3/5/2021,51958671,746.24,7,"Authority road worker society. American public big how hospital important.
Add many together. Major possible here value artist member.",5:10:57,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10772.59,100002,Y,Utilities,OPERA,PC,Dr,10:16:43,12:05:35,3/5/2021,6022136,746.24,6,Grow deal win challenge western audience. East may home exist attention.,11:21:57,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11518.83,100002,N,Credited,CHROME,MOBILE,Cr,18:09:52,19:11:39,3/5/2021,49482522,746.24,4,"It available material fight wonder boy. Religious staff any name each dream own.
Career car goal history walk side. Actually note drug point interest. East push we sure sure really job.",18:42:40,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10772.59,100002,Y,Dining,EDGE,PC,Dr,17:54:02,21:53:21,3/5/2021,40979885,746.24,7,"Street you north start. Stay inside close member. Safe machine necessary party plant alone travel.
Huge daughter after help wind father positive. Heavy whom magazine treatment.",19:57:22,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9383.42,100002,Y,Utilities,MI,MOBILE,Dr,8:45:29,12:38:20,3/8/2021,42321750,1389.17,6,Voice difficult financial ahead themselves may green much. Develop make mention he election record. Within form long join seem choice trade.,10:18:12,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7994.25,100002,Y,Rent,OPERA,POS,Dr,14:33:39,17:37:01,3/8/2021,20269760,1389.17,6,Still born significant here address specific by. Easy skill attention loss section effort house.,16:41:44,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9777.35,100002,N,Credited,EDGE,POS,Cr,13:32:38,24:15:07,3/14/2021,22960726,1783.1,2,"Along dream laugh owner class. Will hour candidate west reduce six indicate.
Bank staff chance site talk. Next only message.
Plant require movement floor really. Eye could floor whether bill where.",19:24:54,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10527.85,100002,N,Credited,OPERA,POS,Cr,9:21:11,12:27:47,3/16/2021,9553507,750.5,7,"Simply minute notice. Necessary identify yet certainly college. First husband scene situation weight instead painting.
Board those can executive. Candidate ground green strategy name.",11:29:16,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9777.35,100002,Y,Insurance,EDGE,PC,Dr,11:04:37,13:35:02,3/16/2021,29901241,750.5,1,"After election mean country analysis forget method. And to measure. Type pull person beautiful.
Method economic difficult stock fund. Morning else word. Model general thank.",12:37:46,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9026.85,100002,Y,Personal Care,IE,POS,Dr,17:57:26,21:01:11,3/16/2021,97624141,750.5,3,Main time easy sit fish society laugh capital. Approach education need fear hit exist. Light happy perform.,18:50:27,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9554.86,100002,N,Credited,IE,POS,Cr,5:57:22,9:33:10,3/18/2021,16714106,528.01,5,"School community pass total necessary will. Become back business. Bit final tonight model.
Machine show than police. Mr suffer any worry book party account. Remember organization stock bad.",6:46:00,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10082.87,100002,N,Credited,FF,POS,Cr,15:39:53,19:21:50,3/18/2021,45323553,528.01,7,Instead mind there small low carry just. Grow time history. Issue the design president safe its.,16:51:48,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9554.86,100002,Y,Insurance,IE,PC,Dr,21:35:40,25:17:39,3/18/2021,83479168,528.01,4,Attorney five TV able board traditional our everybody. Performance level fine camera. Plan care cost realize fear type ready.,22:53:09,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10446.1,100002,N,Credited,EDGE,MOBILE,Cr,5:57:45,7:38:07,4/1/2021,38580390,891.24,6,"Fly drug project impact above employee. Beautiful without cold no score.
Cell special watch medical. Few share partner for prepare choice rate approach. End do second friend once song build.",6:40:17,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9554.86,100002,Y,Entertainment,SAFARI,MOBILE,Dr,8:11:57,9:35:35,4/1/2021,87003475,891.24,4,Either bill today much on above reflect. See admit news situation series. Into discover way charge nearly. Source history price throw Democrat PM.,8:44:37,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8663.62,100002,Y,Dining,MI,MOBILE,Dr,11:55:25,13:49:22,4/1/2021,24591478,891.24,6,Write shake than church machine attorney. But threat everybody change bar this increase. General sit body they.,13:25:06,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9554.86,100002,N,Credited,SAFARI,MOBILE,Cr,15:51:46,19:26:20,4/1/2021,82195397,891.24,3,Huge interview guy direction read cold. Behavior provide skill receive. Wish down national green country coach.,17:38:14,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8663.62,100002,Y,Entertainment,EDGE,MOBILE,Dr,20:54:37,23:48:45,4/1/2021,67035359,891.24,2,"Response employee action during imagine. Public detail risk bill management stand sure.
Place clearly own describe least nice. Event play capital same address.",21:57:55,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6993.98,100002,Y,Dining,IE,MOBILE,Dr,8:22:35,11:06:00,4/9/2021,39030917,1669.64,4,"Just lawyer yourself bar drop exactly price. Know improve member increase. Parent land six but watch.
Similar sport instead.",9:18:05,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8663.62,100002,N,Credited,IE,POS,Cr,8:34:30,11:17:11,4/9/2021,18271829,1669.64,2,Also guess western develop. Money reduce knowledge two protect challenge outside personal. Strong address else professor staff agent dream call.,10:04:24,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,6993.98,100002,Y,Groceries,SAFARI,MOBILE,Dr,15:22:28,18:04:37,4/9/2021,49135435,1669.64,7,"Part decision level ask. Civil visit cost. Pressure want offer speak. Military anything store even.
Husband star interest work someone. Upon example car peace grow stock.",17:18:22,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8663.62,100002,N,Credited,FF,PC,Cr,20:42:15,25:03:30,4/9/2021,99634483,1669.64,5,"Your use partner old almost back provide leader. Start question important eight instead believe voice.
Section thing trial. Another camera suggest result best item hospital.",22:51:18,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7218.52,100002,Y,Groceries,OPERA,POS,Dr,16:17:03,26:58:28,4/20/2021,75909611,1445.1,5,Design responsibility build voice picture just once whether. Best public daughter system born upon. Better seven week garden.,21:10:13,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8248.71,100002,N,Credited,MI,PC,Cr,5:30:18,10:30:08,4/22/2021,88731001,1030.19,6,"Social far serve easy. Difficult hit husband thousand. Before throw give space.
See recently small consumer special. Everyone increase market. Investment drop own specific.",8:16:16,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9278.9,100002,N,Credited,IE,PC,Cr,12:11:17,17:23:58,4/22/2021,99820510,1030.19,7,"Expect consumer drive within state. Four itself side group record.
Wear sure defense best. Account need late street. Dinner hospital fill nor character.",14:43:03,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8248.71,100002,Y,Insurance,CHROME,PC,Dr,17:21:44,21:20:03,4/22/2021,17289184,1030.19,6,"Interesting miss five size.
I product on building such. Make soon free fly involve thus.
Social hard major blue professor yard result receive. Law authority single as movie.",19:51:11,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9138.28,100002,N,Credited,MI,POS,Cr,7:15:34,9:30:13,5/2/2021,85491526,889.57,5,"Discussion clearly learn happen challenge drug key much. Decade suddenly live share couple. It family rule adult turn.
What article discuss size relate risk. Late set minute away provide.",8:21:10,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10027.85,100002,N,Credited,IE,PC,Cr,14:53:23,20:37:36,5/2/2021,27625866,889.57,4,"Kid paper wide respond. Maintain big interest traditional.
Realize public air body model report sister child. Practice offer effect finish.",18:30:31,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8913.71,100002,Y,Online Shopping,CHROME,PC,Dr,4:52:23,6:38:55,5/3/2021,34389041,1114.14,3,"Avoid probably receive employee candidate.
Visit improve study perhaps team drop. High force agency to.",6:06:47,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10027.85,100002,N,Credited,IE,PC,Cr,8:12:47,11:02:19,5/3/2021,95912899,1114.14,7,"Suddenly they last ball third story. Movement per notice order heart. Seven change figure like student.
Too institution keep mission. Resource occur right field. Recently name watch thank.",9:27:29,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11141.99,100002,N,Credited,IE,PC,Cr,11:36:10,14:33:28,5/3/2021,9612907,1114.14,7,"Organization among story generation. Class account several still with imagine. Information drop suffer.
Stop model small yourself role worry but rather. Support about just season.",12:46:32,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,12256.13,100002,N,Credited,MI,MOBILE,Cr,17:26:09,20:33:37,5/3/2021,76481147,1114.14,4,"Quite deep deal represent that sign only rock. Anyone including card pick four.
Fly government responsibility court throw effort. Born suggest themselves sense film wind.",19:07:53,UPI
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11141.99,100002,Y,Dining,FF,PC,Dr,20:24:24,23:01:55,5/3/2021,773133,1114.14,2,"Election fall fish garden improve. School fast after. Throw plan away machine about early local.
Not successful clear majority Congress southern official dark. Too fly day adult various.",21:52:45,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9383.84,100002,Y,Dining,EDGE,MOBILE,Dr,17:59:05,25:55:27,5/9/2021,96053362,1758.15,2,"Likely network firm eye head. About citizen stand effort technology.
Model various ask sport start glass think. Interesting various society to song sit. Newspaper week once onto everything.",21:44:41,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9237.12,100002,Y,Household Consumables,MI,MOBILE,Dr,4:33:16,8:31:07,5/10/2021,67510603,146.72,2,"Fund top investment health. Toward popular member actually PM. Ever since sister nothing fire. Light hot skin story study.
Indeed page product east health dinner. Like next probably woman set task.",6:05:56,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9383.84,100002,N,Credited,MI,MOBILE,Cr,12:46:27,14:40:37,5/10/2021,18737813,146.72,2,"Six statement song continue.
Past need perhaps city democratic daughter. From if order if ball. Current follow meeting seven side.",13:26:19,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9530.56,100002,N,Credited,IE,PC,Cr,17:27:54,21:02:35,5/10/2021,72020746,146.72,1,"Force foot lead. Save knowledge enter follow. Describe machine city reality.
Order what visit eight this.
Consumer friend nature all. Talk be citizen agree for candidate.",19:59:24,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8767.34,100002,Y,Entertainment,CHROME,MOBILE,Dr,11:42:58,15:39:46,5/13/2021,13498283,763.22,2,Modern wish ten hour kind here floor. Course particularly support southern parent miss. Picture product meet.,12:45:19,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9530.56,100002,N,Credited,OPERA,PC,Cr,19:49:31,25:30:10,5/13/2021,86913300,763.22,2,"Represent prevent establish teach. Later letter top drug Congress drug job.
Father direction even them trip. American memory onto environment Republican must.",23:34:32,IMPS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,7759.68,100002,Y,Groceries,MI,MOBILE,Dr,7:42:54,13:00:36,5/25/2021,73760443,1770.88,7,"Commercial sell court large yourself. Court fast management maintain do serve candidate. Pretty production marriage.
Question would could free listen. Thought same down kind get.",10:34:22,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9530.56,100002,N,Credited,CHROME,POS,Cr,14:54:24,18:54:22,5/25/2021,62899529,1770.88,6,"Truth policy sign resource act positive hear. Money difference job window phone. Your left over question.
Start market that purpose west project. Threat opportunity happen likely everybody stop.",16:32:15,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11301.44,100002,N,Credited,IE,MOBILE,Cr,21:17:33,24:59:13,5/25/2021,41000083,1770.88,6,"Federal free her. Money including hour fine message.
Skill simply less budget kid vote magazine. Often trouble with maintain keep.
Loss professional arm.
Tough hit push hospital gas fight daughter.",22:40:51,CHEQUE
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10132.43,100002,Y,Dining,IE,PC,Dr,4:56:23,6:30:56,5/27/2021,93404471,1169.01,1,"Lawyer new sign travel there send eye friend.
Hospital talk nature any chance quite them represent. Heavy suddenly know career enjoy live. Maintain themselves job far able success.",6:01:28,NEFT
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,8963.42,100002,Y,Personal Care,EDGE,MOBILE,Dr,8:02:28,11:45:04,5/27/2021,63286540,1169.01,7,"Capital dark level ready. Time this tell. Response other plant type them society resource.
Reality language concern article response the teacher. Government television science discover professor.",9:48:10,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,10132.43,100002,N,Credited,CHROME,MOBILE,Cr,14:01:33,18:18:56,5/27/2021,40343099,1169.01,7,Available within maintain now tell likely successful. Room reason financial. To just majority test suffer.,16:08:59,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11301.44,100002,N,Credited,SAFARI,POS,Cr,17:50:45,20:50:17,5/27/2021,96626597,1169.01,5,Build ago subject thought really decade. Her give western detail include dream about.,19:14:41,CARDS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,9373.23,100002,Y,Utilities,CHROME,POS,Dr,9:33:54,12:43:33,6/1/2021,29762910,1928.21,7,"Central yeah accept some tax line morning. Page soon personal discuss eight. Take simple recent hour one ahead business.
Join weight affect true. Turn once tonight player reach race than.",11:58:47,DD
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,11301.44,100002,N,Credited,FF,PC,Cr,13:52:24,18:56:36,6/1/2021,35735731,1928.21,3,"Its determine they cut base another. Stay Republican data also. Yes strong baby bit ahead middle.
Ready staff push. Record raise audience air customer.",16:38:46,RTGS
YZPK79958559760714,GB20RWFE52559459549428,12/8/2019,13229.65,100002,N,Credited,MI,PC,Cr,20:46:53,22:46:08,6/1/2021,31574730,1928.21,2,"Woman executive apply until fear. Music seven PM another.
East however side under.
Money after understand simply share bed. Itself machine matter song natural. Speech note imagine break.",21:57:40,IMPS
